Mean,Std
-82.79282,0.9708097
-82.798965,0.8338321
-82.835045,0.7536543
-82.85485,0.72703236
-82.792755,0.90430033
-82.723656,1.1238257
-82.7761,0.9112309
-82.793755,0.8040306
-82.736725,0.9105952
-82.70998,0.9348123
-82.686874,0.9534432
-82.73302,0.91580886
-82.79362,0.7793013
-82.77229,0.75300384
-82.74921,0.76935214
-82.73482,0.8189799
-82.71937,0.8437496
-82.676575,0.9701649
-82.67523,0.9404251
-82.72046,0.7273515
-82.76056,0.63617694
-82.74875,0.71345705
-82.67664,0.9041833
-82.66082,0.87228477
-82.667496,0.8390238
-82.643364,0.8858161
-82.66395,0.8681398
-82.66194,0.8564815
-82.60102,0.94184077
-82.57419,0.98415095
-82.58061,0.94818735
-82.569626,0.9061544
-82.57766,0.8614592
-82.60771,0.7904926
-82.60751,0.7993428
-82.57187,0.88055515
-82.541756,0.951279
-82.52057,0.93369466
-82.49151,0.9928094
-82.48592,1.0843021
-82.507545,1.0184321
-82.543365,0.8698779
-82.53537,0.8918261
-82.49438,0.9726276
-82.460945,0.980632
-82.48823,0.9192173
-82.52233,0.8715632
-82.485176,0.9568362
-82.42121,1.0304508
-82.44036,0.92389333
-82.39108,1.0056629
-82.34939,1.1129181
-82.36294,1.1326225
-82.35599,1.1493245
-82.37752,1.1729944
-82.406006,1.00657
-82.38182,1.0397747
-82.3382,1.1153108
-82.41957,0.89055955
-82.48342,0.7781861
-82.46815,0.8788191
-82.471924,0.8109022
-82.42918,0.84998435
-82.36889,0.9453699
-82.31864,1.0383245
-82.28315,1.0917577
-82.32045,0.9981151
-82.350395,0.8830042
-82.30167,1.0669068
-82.2257,1.2807466
-82.24171,1.0993652
-82.295395,0.94417834
-82.31076,0.93586034
-82.30399,0.9640652
-82.29056,0.99671394
-82.24573,1.0484416
-82.18759,1.1882404
-82.20328,1.1198535
-82.21453,1.1076156
-82.191864,1.1287042
-82.20961,1.0823588
-82.26643,0.898877
-82.263565,0.8865753
-82.226746,0.9688938
-82.17062,1.07252
-82.10577,1.1986841
-82.11775,1.1781644
-82.13379,1.1796914
-82.11356,1.1973684
-82.11204,1.2188693
-82.094925,1.1937286
-82.142265,1.0020106
-82.18738,0.8742696
-82.16971,0.9242103
-82.153885,1.0141408
-82.10459,1.069109
-82.05705,1.153994
-82.05662,1.1376239
-82.112915,0.99774235
-82.116745,0.94352293
-82.09961,0.99872655
-82.07255,1.0332309
-82.03635,1.0893645
-81.98763,1.2112905
-81.9633,1.2937223
-82.02177,1.1304431
-82.07575,0.9048458
-82.05175,0.9783103
-81.98767,1.1581452
-81.95963,1.2797492
-81.95619,1.2488284
-82.001755,1.0379715
-81.98133,1.1113235
-81.86132,1.3780758
-81.860916,1.3310667
-81.89917,1.2270143
-81.917816,1.1815801
-81.89792,1.2214965
-81.94561,1.0744684
-81.93602,1.1204362
-81.93746,1.0864228
-81.95348,1.0497885
-81.94217,1.059023
-81.953224,1.0014871
-81.95271,0.98858166
-81.88444,1.1318983
-81.82408,1.2460897
-81.829414,1.2006556
-81.79375,1.2104164
-81.72878,1.3594694
-81.76533,1.2913921
-81.85159,1.0738734
-81.859726,1.0160916
-81.84262,1.0372998
-81.824425,1.1410029
-81.76177,1.2727209
-81.76804,1.2653836
-81.80624,1.1389467
-81.80101,1.133538
-81.8001,1.0769222
-81.78395,1.1342953
-81.75334,1.1767151
-81.75708,1.1471965
-81.7956,1.1095858
-81.80054,1.0829948
-81.77385,1.0757483
-81.78204,1.0324329
-81.808685,0.9312553
-81.8102,0.92229617
-81.728874,1.0673378
-81.62832,1.3220161
-81.616425,1.3463418
-81.6228,1.313508
-81.64347,1.2722378
-81.62975,1.3297229
-81.64011,1.2959696
-81.62532,1.2983639
-81.6795,1.1372174
-81.68048,1.0886518
-81.62747,1.2350795
-81.61473,1.255777
-81.65069,1.1830652
-81.604836,1.2682819
-81.569046,1.3844668
-81.62055,1.2367389
-81.649925,1.1451138
-81.620125,1.1594474
-81.59078,1.2145787
-81.56881,1.2710361
-81.533195,1.3127054
-81.56481,1.1921657
-81.591225,1.176882
-81.58733,1.2363402
-81.56742,1.3403965
-81.57823,1.293915
-81.54149,1.2739769
-81.50617,1.388817
-81.53564,1.2871976
-81.53751,1.2254679
-81.50893,1.2454463
-81.569595,1.0670353
-81.61071,0.99575406
-81.56978,1.1171134
-81.51505,1.2406236
-81.47261,1.2851565
-81.44059,1.3510567
-81.449295,1.3337113
-81.479996,1.179215
-81.49628,1.1970456
-81.491974,1.2221795
-81.557785,1.0237479
-81.58124,0.9482014
-81.55962,0.9871683
-81.47014,1.1503903
-81.39769,1.3272159
-81.41349,1.3149824
-81.46009,1.1800857
-81.52378,1.0362159
-81.49468,1.100937
-81.44408,1.2080429
-81.405235,1.2867348
-81.35485,1.4185168
-81.356514,1.4295245
-81.33657,1.4734095
-81.37986,1.3111093
-81.39618,1.302222
-81.384926,1.3274816
-81.41871,1.2848911
-81.35933,1.4143881
-81.31917,1.5181513
-81.35146,1.4117527
-81.3502,1.4004252
-81.358086,1.3903822
-81.347565,1.4080262
-81.34602,1.4092473
-81.363,1.3923612
-81.36884,1.2988858
-81.39879,1.2651192
-81.400375,1.2377687
-81.40516,1.1849959
-81.43239,1.152152
-81.43866,1.1694121
-81.39562,1.2245607
-81.391975,1.2368642
-81.39413,1.254522
-81.40655,1.1827137
-81.47342,0.9970676
-81.46533,0.9842814
-81.419395,1.1011137
-81.3638,1.2430888
-81.32551,1.3240519
-81.311066,1.4212104
-81.370674,1.2457517
-81.37811,1.1759659
-81.371666,1.2245502
-81.37164,1.1851616
-81.39494,1.1953378
-81.4101,1.1593007
-81.4177,1.1035494
-81.3993,1.138784
-81.36665,1.2359178
-81.3559,1.2283225
-81.32226,1.3674558
-81.27824,1.4376
-81.25916,1.5481571
-81.30228,1.440857
-81.399925,1.176902
-81.46182,1.0363631
-81.496185,0.9997327
-81.44651,1.0931076
-81.3666,1.3130804
-81.371376,1.3095418
-81.3566,1.3446684
-81.36153,1.3514476
-81.42371,1.2179896
-81.44685,1.0896842
-81.426186,1.053775
-81.43493,1.1229825
-81.473366,1.0928515
-81.43182,1.2276572
-81.415695,1.2489072
-81.38561,1.3346233
-81.32814,1.53216
-81.333595,1.4635918
-81.34454,1.3829387
-81.33374,1.441141
-81.38386,1.3070103
-81.39878,1.3312627
-81.40999,1.338575
-81.45413,1.2007746
-81.43363,1.2656667
-81.38758,1.3719134
-81.35639,1.4284039
-81.40179,1.3212335
-81.51858,1.0976874
-81.59091,1.0390992
-81.55552,1.0561175
-81.46679,1.2470485
-81.43706,1.3539686
-81.439476,1.3808087
-81.430405,1.4371808
-81.49445,1.3099399
-81.57357,1.1173618
-81.56529,1.1628678
-81.56898,1.1411885
-81.57036,1.1639664
-81.56819,1.1602763
-81.559456,1.2379432
-81.57793,1.2461655
-81.61564,1.1391848
-81.596176,1.2195393
-81.57516,1.3925687
-81.534836,1.4601479
-81.51843,1.4535551
-81.59428,1.2329154
-81.64374,1.140385
-81.66994,1.1160439
-81.71488,1.0622585
-81.71627,1.146527
-81.727234,1.1224333
-81.66316,1.2500348
-81.6878,1.2065724
-81.69957,1.1757681
-81.71211,1.1907474
-81.779305,1.0887437
-81.808846,1.0619681
-81.76216,1.2420878
-81.794464,1.1825362
-81.82878,1.1046678
-81.85639,1.024993
-81.89011,0.97198135
-81.87296,1.0335578
-81.86853,1.0877912
-81.89463,1.1201854
-81.93304,1.0324944
-81.929344,1.0627569
-81.922134,1.1204563
-81.96059,1.114129
-81.97412,1.1055678
-81.99862,1.1219865
-81.973076,1.1860923
-81.935104,1.3229502
-81.99467,1.1590245
-82.031166,1.1151781
-81.99244,1.3132881
-82.02381,1.2592988
-82.11339,1.0836388
-82.13089,1.094867
-82.10077,1.1636227
-82.11572,1.1302551
-82.14309,1.1035705
-82.15496,1.1011361
-82.17182,1.1537607
-82.25064,0.9872267
-82.30395,0.91011184
-82.25399,1.1027731
-82.23915,1.2016987
-82.22474,1.3066162
-82.23791,1.2988442
-82.274956,1.1533669
-82.35405,0.99984914
-82.398994,0.95718235
-82.37685,1.0635588
-82.3618,1.1696423
-82.39939,1.0855672
-82.42483,1.0685972
-82.41397,1.2368269
-82.44159,1.1985451
-82.507744,1.0738124
-82.5522,1.0574623
-82.54026,1.135562
-82.60737,1.063156
-82.59993,1.0350908
-82.615395,1.0178518
-82.7072,0.8506112
-82.76887,0.7654064
-82.7607,0.7938667
-82.776825,0.8129574
-82.79684,0.85527325
-82.80303,0.94542956
-82.76722,1.12173
-82.788376,1.0410154
-82.86215,0.86054265
-82.88643,0.9233411
-82.91311,0.88125867
-82.943756,0.8319254
-82.931694,0.87263304
-82.93558,0.98442435
-82.96125,0.98573345
-82.98545,1.032128
-83.0422,0.8726766
-83.08607,0.7929664
-83.12076,0.82171804
-83.13856,0.787023
-83.15639,0.8098078
-83.18073,0.81470156
-83.18386,0.83648217
-83.19611,0.83969307
-83.20991,0.8368727
-83.23877,0.8897329
-83.27873,0.80293643
-83.30248,0.72960275
-83.327896,0.78772575
-83.35482,0.8520939
-83.39273,0.7911201
-83.41164,0.83321595
-83.41336,0.89009404
-83.4012,0.94949055
-83.386055,1.0541322
-83.41862,1.0283805
-83.49917,0.8395326
-83.56374,0.7117309
-83.601845,0.711147
-83.599594,0.7326546
-83.578316,0.8001101
-83.61241,0.7956178
-83.64399,0.820536
-83.657166,0.8021885
-83.69016,0.74909014
-83.732376,0.71390444
-83.77298,0.69195026
-83.8177,0.6585482
-83.838615,0.67993766
-83.861305,0.66724664
-83.88988,0.65949243
-83.9149,0.6579138
-83.912674,0.6666809
-83.908424,0.69571483
-83.935455,0.7338663
-83.96528,0.717339
-83.996574,0.7387222
-84.032265,0.6535701
-84.01811,0.7195271
-84.019485,0.7094488
-84.0701,0.7412897
-84.09542,0.6553976
-84.12199,0.5794057
-84.1641,0.59118813
-84.197685,0.6100649
-84.22399,0.61467314
-84.24625,0.5963212
-84.26924,0.5706566
-84.26515,0.60532755
-84.295166,0.62472415
-84.30113,0.6313202
-84.291466,0.68950254
-84.32338,0.6993603
-84.35793,0.6603736
-84.38794,0.64437455
-84.425934,0.584139
-84.4649,0.58193785
-84.46249,0.5525396
-84.42514,0.6336734
-84.41364,0.78233427
-84.44386,0.77347463
-84.52315,0.6579846
-84.55929,0.643652
-84.571144,0.59499925
-84.61107,0.54454446
-84.59637,0.56982005
-84.61906,0.53604925
-84.64191,0.4871077
-84.647255,0.53230685
-84.6703,0.5586683
-84.71543,0.4849063
-84.75813,0.48341125
-84.7631,0.504585
-84.77302,0.4822578
-84.78275,0.459328
-84.81423,0.47834387
-84.814445,0.48056954
-84.83649,0.4613441
-84.848366,0.49487582
-84.86482,0.53613615
-84.88375,0.53099775
-84.89422,0.5514564
-84.92905,0.47669864
-84.93923,0.4438816
-84.93676,0.46691322
-84.93908,0.4789019
-84.98419,0.45941868
-85.01667,0.5537082
-85.03315,0.5833525
-85.041954,0.4969458
-85.06416,0.43987605
-85.07198,0.41948384
-85.086525,0.3953043
-85.108025,0.3832552
-85.10783,0.41391492
-85.092575,0.47148362
-85.12528,0.48599207
-85.15691,0.47967944
-85.14228,0.522832
-85.15772,0.5261073
-85.173065,0.47848654
-85.1661,0.51692027
-85.17478,0.5092219
-85.21877,0.45703205
-85.23261,0.45814815
-85.21866,0.49349764
-85.25393,0.42914218
-85.27266,0.40492976
-85.279396,0.42781258
-85.24874,0.4832961
-85.25574,0.5229977
-85.273605,0.5162303
-85.295555,0.45698783
-85.33781,0.3992963
-85.34126,0.37282053
-85.31,0.41516134
-85.30249,0.48363718
-85.344864,0.4497067
-85.36171,0.42764023
-85.355064,0.4450499
-85.38928,0.44874868
-85.40847,0.42048952
-85.409,0.41257715
-85.400475,0.4832278
-85.38566,0.49451485
-85.4314,0.4047342
-85.44864,0.4146569
-85.44274,0.48537955
-85.45957,0.43964198
-85.47036,0.3987464
-85.46833,0.43041542
-85.45093,0.47743127
-85.480286,0.43719715
-85.50031,0.380498
-85.50723,0.37377608
-85.50644,0.3913824
-85.52084,0.4032316
-85.54675,0.39454103
-85.5707,0.34443286
-85.56248,0.3612868
-85.52671,0.42619827
-85.5305,0.44016162
-85.53846,0.43159166
-85.571396,0.38429025
-85.58927,0.36193246
-85.57692,0.39692116
-85.584564,0.38744783
-85.58503,0.41130054
-85.57704,0.45829654
-85.61311,0.42239156
-85.62518,0.4413291
-85.63979,0.38544852
-85.62693,0.39593986
-85.620094,0.39771023
-85.62679,0.4278643
-85.59314,0.53195316
-85.5828,0.535838
-85.58163,0.4666151
-85.614235,0.42421225
-85.64174,0.41884923
-85.62818,0.44242194
-85.6445,0.4276397
-85.67092,0.41877383
-85.67207,0.4288006
-85.6547,0.39962834
-85.66309,0.39790282
-85.65598,0.39288488
-85.65039,0.47906002
-85.6217,0.57601523
-85.6422,0.5162808
-85.66707,0.48072723
-85.67223,0.45182285
-85.701706,0.36212707
-85.70663,0.34722543
-85.689545,0.3971373
-85.65146,0.50202125
-85.64309,0.54008824
-85.678345,0.5019662
-85.67115,0.47686136
-85.69479,0.46110186
-85.69852,0.5051235
-85.695625,0.43632174
-85.69941,0.45061758
-85.66826,0.5178287
-85.677055,0.48001784
-85.69401,0.49913457
-85.6942,0.54673266
-85.71485,0.4712369
-85.70608,0.45921806
-85.70812,0.45893836
-85.72559,0.3736957
-85.72032,0.3625107
-85.71695,0.36058316
-85.7202,0.38494363
-85.6932,0.42203775
-85.71109,0.4643478
-85.731834,0.47152236
-85.72023,0.47808677
-85.71171,0.4840252
-85.753365,0.4100537
-85.75902,0.39151594
-85.73983,0.4088348
-85.73729,0.44001096
-85.69825,0.57487476
-85.67421,0.67250997
-85.66332,0.59761584
-85.69229,0.4923007
-85.71891,0.4470318
-85.720184,0.4625295
-85.714195,0.43115944
-85.70604,0.44926944
-85.68493,0.49538726
-85.696106,0.5007795
-85.68747,0.5331696
-85.67763,0.5982971
-85.69181,0.5236621
-85.70516,0.57372254
-85.6963,0.6539874
-85.73438,0.5619256
-85.74591,0.45133922
-85.753975,0.42234123
-85.76254,0.39923617
-85.75432,0.3983072
-85.71412,0.46078703
-85.710495,0.528663
-85.6857,0.5436236
-85.678665,0.5286458
-85.69461,0.48452657
-85.71701,0.51673985
-85.73622,0.491346
-85.70745,0.54400796
-85.69305,0.60125273
-85.69143,0.5571187
-85.69968,0.51908875
-85.69036,0.564045
-85.6828,0.5997868
-85.66422,0.6772078
-85.66131,0.6935142
-85.66483,0.5920268
-85.641464,0.6172956
-85.64316,0.5786539
-85.66636,0.5033601
-85.653366,0.51600844
-85.652695,0.5149365
-85.62618,0.5672241
-85.60386,0.67757416
-85.61969,0.61793697
-85.62449,0.65558773
-85.642395,0.5973107
-85.65429,0.5797121
-85.68736,0.49340367
-85.69668,0.45247635
-85.65607,0.5392642
-85.63093,0.6117285
-85.632744,0.61197317
-85.64196,0.5302704
-85.68378,0.43832707
-85.705666,0.4135012
-85.681,0.45201114
-85.662025,0.5171412
-85.65318,0.5220598
-85.66002,0.5858211
-85.632744,0.71331286
-85.63019,0.711417
-85.63549,0.64790046
-85.64536,0.5735736
-85.64745,0.53210866
-85.67003,0.47182435
-85.66855,0.4941186
-85.63701,0.57318103
-85.61403,0.5822229
-85.590034,0.6443182
-85.56313,0.73258036
-85.58738,0.6410105
-85.60867,0.61843586
-85.61345,0.62557197
-85.60583,0.61611515
-85.654816,0.5618813
-85.63268,0.5980091
-85.58756,0.7263092
-85.56699,0.70255387
-85.60645,0.6373891
-85.624466,0.5589996
-85.64603,0.50553423
-85.605225,0.60080075
-85.56602,0.7207765
-85.575,0.63696647
-85.57869,0.60173386
-85.566444,0.6613372
-85.5883,0.63878274
-85.6163,0.54437137
-85.605125,0.53050673
-85.57278,0.6340887
-85.570694,0.65125746
-85.55684,0.6695674
-85.56679,0.6067958
-85.55217,0.62852323
-85.55296,0.7158905
-85.55206,0.718251
-85.58329,0.5451155
-85.6179,0.44888625
-85.62109,0.44113642
-85.60493,0.49986854
-85.5731,0.5745021
-85.56278,0.66344273
-85.56548,0.6698817
-85.55498,0.64697826
-85.55617,0.62688667
-85.57093,0.6427759
-85.567955,0.61508113
-85.54269,0.596029
-85.52843,0.6093011
-85.5204,0.7350945
-85.52652,0.73515916
-85.55932,0.6358056
-85.546814,0.5777554
-85.53407,0.55576235
-85.538475,0.63726556
-85.51166,0.7608582
-85.521515,0.77607054
-85.51824,0.6688782
-85.50474,0.69773746
-85.520966,0.7504763
-85.53496,0.6842331
-85.55242,0.56929016
-85.55321,0.5333862
-85.55987,0.5125108
-85.57181,0.5310417
-85.55172,0.6123678
-85.53022,0.6786151
-85.54108,0.628985
-85.50541,0.68072885
-85.51018,0.7070638
-85.5145,0.71583074
-85.48515,0.7874965
-85.4878,0.75781167
-85.51957,0.58106196
-85.51217,0.60736024
-85.46465,0.79030293
-85.47644,0.776688
-85.508224,0.67487025
-85.56028,0.55799353
-85.56792,0.49231505
-85.50455,0.64299893
-85.4812,0.75901186
-85.50768,0.74139035
-85.53075,0.65528494
-85.51648,0.616971
-85.51614,0.56455284
-85.530525,0.50492567
-85.52598,0.5607822
-85.49519,0.71004206
-85.50154,0.6998588
-85.52404,0.61261463
-85.52151,0.58290076
-85.537056,0.53012305
-85.5493,0.5015656
-85.52598,0.6034191
-85.48912,0.7390865
-85.46929,0.77317387
-85.454895,0.7732692
-85.461006,0.76993424
-85.458466,0.7549167
-85.47304,0.76567715
-85.502075,0.6915201
-85.53747,0.62638205
-85.564064,0.5297055
-85.5495,0.52067536
-85.50595,0.66030145
-85.4986,0.7542051
-85.508575,0.74622834
-85.499626,0.70755625
-85.487076,0.72598845
-85.508965,0.63840085
-85.49804,0.6657873
-85.50752,0.6686912
-85.51688,0.66345394
-85.52111,0.6168293
-85.49575,0.6672209
-85.477264,0.8153344
-85.522675,0.68865794
-85.539925,0.6167728
-85.52466,0.7028914
-85.51621,0.7278185
-85.51229,0.6540272
-85.53605,0.5936248
-85.55707,0.56911355
-85.5771,0.56534654
-85.56984,0.59510064
-85.55367,0.5281589
-85.51798,0.59349877
-85.49221,0.71818066
-85.51917,0.7239055
-85.544655,0.6419568
-85.53052,0.72772497
-85.5119,0.78288203
-85.50415,0.786189
-85.51652,0.77204746
-85.52209,0.707951
-85.552536,0.6060924
-85.54634,0.6847061
-85.577934,0.64246655
-85.601814,0.5552906
-85.58617,0.5765067
-85.5571,0.66766846
-85.51582,0.6700551
-85.52091,0.64064795
-85.53151,0.6282333
-85.51012,0.71789694
-85.4943,0.7962302
-85.539734,0.7102884
-85.5731,0.66674036
-85.56321,0.63427424
-85.5968,0.5899491
-85.59819,0.57674724
-85.59581,0.6052625
-85.59032,0.6636297
-85.58321,0.681212
-85.57663,0.72692657
-85.57245,0.77546155
-85.57764,0.7531646
-85.60338,0.66599965
-85.59954,0.6471821
-85.61177,0.6756186
-85.59501,0.66855156
-85.60524,0.64455336
-85.61393,0.64164174
-85.65216,0.5687274
-85.67391,0.52824455
-85.63867,0.5910904
-85.59896,0.7041531
-85.60088,0.7152079
-85.63771,0.6628826
-85.64933,0.62561315
-85.65151,0.6205603
-85.66954,0.60331666
-85.67265,0.5811897
-85.64931,0.68641853
-85.633675,0.73655486
-85.64326,0.6938442
-85.65689,0.65706
-85.70655,0.5990471
-85.66269,0.6991194
-85.63498,0.8360432
-85.70008,0.68139815
-85.70699,0.60937333
-85.70969,0.6093666
-85.677666,0.6647147
-85.65369,0.78905046
-85.70028,0.66893065
-85.71283,0.6282516
-85.70874,0.6276895
-85.73707,0.6118982
-85.75547,0.63003093
-85.74603,0.65201956
-85.73867,0.67504555
-85.71228,0.7583287
-85.71474,0.74196887
-85.75929,0.6757598
-85.78464,0.60503733
-85.773445,0.5923366
-85.782104,0.63136095
-85.80449,0.6179429
-85.76713,0.65328497
-85.73792,0.7567595
-85.77892,0.6483811
-85.78965,0.61085117
-85.79405,0.6418702
-85.77916,0.70219487
-85.757805,0.80194503
-85.798546,0.67375875
-85.82127,0.606306
-85.8164,0.6967395
-85.81206,0.6711779
-85.809425,0.70391595
-85.844574,0.6466242
-85.88303,0.59308547
-85.89318,0.5839826
-85.8555,0.61800426
-85.83143,0.66679007
-85.86324,0.65201837
-85.86929,0.69054294
-85.87746,0.6123429
-85.93453,0.5445037
-85.96424,0.5274829
-85.93561,0.5987731
-85.880615,0.72972095
-85.903755,0.7062714
-85.952705,0.63798285
-85.94617,0.6575366
-85.95722,0.6135895
-85.97874,0.58754164
-85.96642,0.6255819
-85.94897,0.66454744
-85.97555,0.65722895
-85.9699,0.63329715
-85.97608,0.6343039
-85.99914,0.61607486
-86.01226,0.59197676
-86.01088,0.596222
-86.01437,0.60701287
-86.00643,0.6092343
-85.99321,0.66670996
-85.982704,0.7255979
-86.034004,0.67725945
-86.05522,0.65484846
-86.082535,0.6476239
-86.04665,0.7149994
-86.019684,0.75886744
-86.02836,0.6974739
-86.06255,0.64750797
-86.077774,0.65825915
-86.06964,0.7141054
-86.099205,0.6821082
-86.07823,0.7100941
-86.06984,0.7301594
-86.07631,0.7378815
-86.09663,0.76382667
-86.10192,0.75191444
-86.13779,0.6704602
-86.1649,0.6399597
-86.15328,0.6794047
-86.16388,0.6666077
-86.195564,0.6139681
-86.20614,0.63323367
-86.19643,0.60116065
-86.19259,0.6092926
-86.18936,0.6495031
-86.19654,0.6574539
-86.21494,0.6202202
-86.23973,0.6079225
-86.27759,0.5953033
-86.28198,0.6355453
-86.28746,0.6878624
-86.28144,0.62820333
-86.29093,0.6009372
-86.27526,0.65662867
-86.28604,0.67270476
-86.309525,0.6466609
-86.33434,0.6406423
-86.30837,0.70207274
-86.328316,0.7044921
-86.34249,0.67893475
-86.32921,0.7073187
-86.358635,0.72324073
-86.39071,0.65995795
-86.38698,0.66075766
-86.35822,0.6997125
-86.35648,0.68352664
-86.37148,0.70707095
-86.37823,0.70622593
-86.4073,0.6772233
-86.419464,0.70089227
-86.40065,0.7727375
-86.42597,0.7512955
-86.44794,0.65834713
-86.46704,0.63694865
-86.46113,0.6529827
-86.47487,0.66979706
-86.476685,0.66077113
-86.486786,0.6731509
-86.50094,0.65513885
-86.51915,0.6525959
-86.55868,0.61030066
-86.57089,0.61994094
-86.567116,0.6433819
-86.53793,0.6368186
-86.53452,0.659873
-86.559715,0.6732263
-86.61095,0.6329308
-86.647995,0.59383774
-86.63567,0.62321657
-86.61173,0.72326463
-86.586876,0.7752656
-86.606514,0.7425902
-86.659225,0.6829606
-86.64085,0.704987
-86.62119,0.75661874
-86.64402,0.7035971
-86.65504,0.6919012
-86.670135,0.6754168
-86.6974,0.6830335
-86.717636,0.6353916
-86.72851,0.6509554
-86.71797,0.6642489
-86.71199,0.6599949
-86.72033,0.67842144
-86.73774,0.6684892
-86.76934,0.63932586
-86.81029,0.65823495
-86.80581,0.63819027
-86.795494,0.63324314
-86.8131,0.625752
-86.78112,0.6552956
-86.792145,0.6586252
-86.78758,0.6528991
-86.82083,0.65919393
-86.85654,0.623563
-86.85511,0.6245373
-86.85393,0.6159502
-86.88823,0.5810105
-86.91348,0.60175574
-86.90385,0.62639207
-86.92409,0.63351065
-86.91309,0.64244795
-86.92548,0.6218617
-86.93761,0.6018504
-86.941475,0.6092143
-86.95369,0.60981584
-86.97169,0.63772076
-86.982956,0.6276499
-86.997925,0.6032062
-86.98869,0.61348605
-86.97534,0.63665605
-86.979004,0.68378043
-87.01527,0.67657363
-87.03753,0.6632686
-87.032074,0.6501117
-87.029366,0.63944185
-87.03743,0.64991385
-87.05962,0.6480666
-87.07101,0.6425122
-87.058266,0.6384118
-87.063675,0.6617842
-87.07348,0.6483992
-87.07617,0.6641544
-87.08802,0.67927563
-87.08888,0.66204864
-87.125,0.6304498
-87.14675,0.64308727
-87.141426,0.64442265
-87.15888,0.6699313
-87.151825,0.6632155
-87.1573,0.64013344
-87.17107,0.6157883
-87.21171,0.61700433
-87.21552,0.631721
-87.19057,0.66268003
-87.178024,0.66153973
-87.18054,0.6345705
-87.18739,0.632409
-87.209625,0.61350536
-87.23152,0.6303887
-87.23684,0.64561254
-87.245026,0.6265768
-87.265755,0.6013358
-87.26291,0.5880833
-87.273056,0.6079851
-87.295296,0.61304265
-87.29374,0.5960291
-87.28423,0.5951596
